#   xsum       ysum
#
7650.1418       8.4e-10
8439.6643	8.4148E-10
8440.0312	8.4127E-10
8440.3982	8.4084E-10
8440.7651	8.4045E-10
8441.1321	8.4003E-10
8441.4991	8.3955E-10
8441.8662	8.3887E-10
8442.2332	8.3784E-10
8442.6002	8.3626E-10
8442.9673	8.3360E-10
8443.3344	8.2860E-10
8443.7015	8.1768E-10
8444.0686	7.9465E-10
8444.4358	7.7299E-10
8444.8029	7.8506E-10
8445.1701	8.1104E-10
8445.5372	8.2457E-10
8445.9044	8.1841E-10
8446.2717	7.8934E-10
8446.6389	7.8917E-10
8447.0061	8.1674E-10
8447.3734	8.3493E-10
8447.7407	8.3741E-10
8448.108	8.3741E-10
8448.4753	8.3711E-10
8448.8426	8.3673E-10
8449.2099	8.3613E-10
8449.5773	8.3532E-10
8449.9447	8.3429E-10
8450.3121	8.3275E-10
8450.6795	8.2958E-10
8451.0469	8.2637E-10
8451.4143	8.2855E-10
8451.7818	8.3078E-10
8452.1492	8.3189E-10
8452.5167	8.3241E-10
8452.8842	8.3258E-10
8453.2517	8.3253E-10
8453.6193	8.3271E-10
8453.9868	8.3348E-10
8454.3544	8.3433E-10
8454.722	8.3493E-10
8455.0896	8.3540E-10
8455.4572	8.3570E-10
8455.8248	8.3596E-10
8456.1925	8.3609E-10
8456.5601	8.3617E-10
8456.9278	8.3622E-10
8457.2955	8.3617E-10
8457.6632	8.3613E-10
8458.0309	8.3600E-10
8458.3987	8.3587E-10
8458.7664	8.3570E-10
8459.1342	8.3549E-10
8459.502	8.3523E-10
8459.8698	8.3497E-10
8460.2376	8.3467E-10
8460.6054	8.3438E-10
8460.9733	8.3408E-10
8461.3412	8.3369E-10
8461.709	8.3335E-10
8462.0769	8.3296E-10
8462.4449	8.3258E-10
8462.8128	8.3215E-10
8463.1807	8.3172E-10
8463.5487	8.3129E-10
8463.9167	8.3086E-10
8464.2847	8.3044E-10
8464.6527	8.3001E-10
8465.0207	8.2958E-10
8465.3888	8.2920E-10
8465.7568	8.2881E-10
8466.1249	8.2851E-10
8466.493	8.2821E-10
8466.8611	8.2778E-10
8467.2292	8.2765E-10
8467.5974	8.2817E-10
8467.9655	8.2842E-10
8468.3337	8.2847E-10
8468.7019	8.2838E-10
8469.0701	8.2791E-10
8469.4383	8.2813E-10
8469.8065	8.2860E-10
8470.1748	8.2860E-10
8470.5431	8.2855E-10
8470.9113	8.2851E-10
8471.2797	8.2864E-10
8471.648	8.2881E-10
8472.0163	8.2894E-10
8472.3846	8.2907E-10
8472.753	8.2915E-10
8473.1214	8.2920E-10
8473.4898	8.2924E-10
8473.8582	8.2924E-10
8474.2266	8.2932E-10
8474.5951	8.2949E-10
8474.9635	8.2971E-10
8475.332	8.2988E-10
8475.7005	8.3001E-10
8476.069	8.3009E-10
8476.4375	8.3014E-10
8476.8061	8.2962E-10
8477.1746	8.2898E-10
8477.5432	8.2984E-10
8477.9118	8.3014E-10
8478.2804	8.3005E-10
8478.649	8.2992E-10
8479.0177	8.2954E-10
8479.3863	8.2804E-10
8479.755	8.2590E-10
8480.1237	8.2393E-10
8480.4924	8.1845E-10
8480.8611	8.1670E-10
8481.2298	8.2089E-10
8481.5986	8.2496E-10
8481.9673	8.2718E-10
8482.3361	8.2753E-10
8482.7049	8.2731E-10
8483.0737	8.2693E-10
8483.4426	8.2633E-10
8483.8114	8.2556E-10
8484.1803	8.2457E-10
8484.5491	8.2333E-10
8484.918	8.2183E-10
8485.2869	8.1978E-10
8485.6559	8.1687E-10
8486.0248	8.1353E-10
8486.3938	8.1254E-10
8486.7627	8.1464E-10
8487.1317	8.1687E-10
8487.5007	8.1815E-10
8487.8698	8.1862E-10
8488.2388	8.1845E-10
8488.6078	8.1811E-10
8488.9769	8.1871E-10
8489.346	8.1999E-10
8489.7151	8.2021E-10
8490.0842	8.1939E-10
8490.4534	8.2055E-10
8490.8225	8.2119E-10
