0   2.86E-04
1   7.65E-04
2   2.04E-03
3   5.41E-03
4   1.42E-02
5   3.73E-02
6   9.64E-02
7   2.46E-01
8   6.17E-01
9   1.51E+00
10  3.61E+00
11  8.33E+00
12  1.85E+01
13  4.10E+01
14  8.52E+01
15  1.68E+02
16  3.15E+02
17  5.56E+02
18  9.22E+02
19  1.44E+03
20  2.11E+03
21  2.87E+03
22  3.78E+03
23  4.83E+03
24  6.02E+03
25  7.38E+03
26  8.95E+03
27  1.08E+04
