4.924233e+01 4.936864e-11 1.691769e-03
2.793719e+00 5.004844e-11 1.377599e-02
4.383618e+00 3.168771e-11 2.564959e-03
2.008867e-01 3.402162e-11 2.919863e-01
8.749665e+00 1.568178e-11 8.278016e+01
